timestamp,open,high,low,close,volume,symbol,ema20,ema50
2025-06-27 09:25:00+05:30,25586.95,25588.1,25538.6,25538.6,0,NSE:Nifty50-INDEX,25538.6,25538.6
2025-06-27 09:30:00+05:30,25537.3,25564.15,25523.55,25563.8,0,NSE:Nifty50-INDEX,25541.0,25539.588235294115
2025-06-27 09:35:00+05:30,25565.25,25573.8,25553.85,25560.35,0,NSE:Nifty50-INDEX,25542.842857142856,25540.402422145326
2025-06-27 09:40:00+05:30,25561.05,25563.35,25535.1,25535.1,0,NSE:Nifty50-INDEX,25542.10544217687,25540.19448402198
2025-06-27 09:45:00+05:30,25535.25,25551.9,25528.45,25539.7,0,NSE:Nifty50-INDEX,25541.87635244574,25540.175092491707
2025-06-27 09:50:00+05:30,25540.85,25569.8,25535.1,25568.35,0,NSE:Nifty50-INDEX,25544.39765221281,25541.27999082537
2025-06-27 09:55:00+05:30,25567.85,25568.0,25536.1,25545.35,0,NSE:Nifty50-INDEX,25544.488352002067,25541.439599028297
2025-06-27 10:00:00+05:30,25544.5,25556.95,25542.05,25556.45,0,NSE:Nifty50-INDEX,25545.627556573298,25542.02824220366
2025-06-27 10:05:00+05:30,25555.3,25563.55,25554.2,25556.15,0,NSE:Nifty50-INDEX,25546.62969404251,25542.58203662705
2025-06-27 10:10:00+05:30,25556.45,25568.8,25554.6,25567.65,0,NSE:Nifty50-INDEX,25548.63162794322,25543.565094014226
2025-06-27 10:15:00+05:30,25568.1,25578.3,25567.25,25573.75,0,NSE:Nifty50-INDEX,25551.02385385339,25544.74881581759
2025-06-27 10:20:00+05:30,25573.5,25573.5,25558.15,25561.3,0,NSE:Nifty50-INDEX,25552.002534438783,25545.397881863963
2025-06-27 10:25:00+05:30,25562.25,25565.0,25553.55,25556.7,0,NSE:Nifty50-INDEX,25552.449912111282,25545.84110218302
2025-06-27 10:30:00+05:30,25556.55,25572.65,25554.35,25566.9,0,NSE:Nifty50-INDEX,25553.826110957827,25546.6669413131
2025-06-27 10:35:00+05:30,25567.25,25567.3,25539.6,25559.25,0,NSE:Nifty50-INDEX,25554.342671818988,25547.16039459494
2025-06-27 10:40:00+05:30,25559.95,25571.2,25555.1,25570.55,0,NSE:Nifty50-INDEX,25555.886226883846,25548.07763402259
2025-06-27 10:45:00+05:30,25571.7,25590.7,25571.05,25588.1,0,NSE:Nifty50-INDEX,25558.954205275862,25549.647138570723
2025-06-27 10:50:00+05:30,25589.55,25600.4,25585.45,25599.3,0,NSE:Nifty50-INDEX,25562.796661916258,25551.594309607164
2025-06-27 10:55:00+05:30,25600.35,25610.25,25597.05,25604.75,0,NSE:Nifty50-INDEX,25566.792217924234,25553.678846485316
2025-06-27 11:00:00+05:30,25605.9,25606.25,25594.3,25601.95,0,NSE:Nifty50-INDEX,25570.140578121926,25555.571832897658
2025-06-27 11:05:00+05:30,25603.0,25608.6,25599.4,25606.35,0,NSE:Nifty50-INDEX,25573.589094491268,25557.56313356834
2025-06-27 11:10:00+05:30,25606.4,25608.0,25598.3,25606.15,0,NSE:Nifty50-INDEX,25576.690133111148,25559.468500879382
2025-06-27 11:15:00+05:30,25607.35,25608.85,25596.55,25596.55,0,NSE:Nifty50-INDEX,25578.581549005325,25560.922677315484
2025-06-27 11:20:00+05:30,25597.9,25608.85,25597.9,25606.85,0,NSE:Nifty50-INDEX,25581.27378243339,25562.72374879331
2025-06-27 11:25:00+05:30,25607.35,25607.75,25597.65,25601.15,0,NSE:Nifty50-INDEX,25583.16675553497,25564.23066060534
2025-06-27 11:30:00+05:30,25601.75,25609.35,25595.65,25598.5,0,NSE:Nifty50-INDEX,25584.62706453164,25565.574556267875
2025-06-27 11:35:00+05:30,25596.75,25604.9,25596.0,25604.65,0,NSE:Nifty50-INDEX,25586.53401076672,25567.10692661031
2025-06-27 11:40:00+05:30,25604.8,25610.9,25601.9,25608.6,0,NSE:Nifty50-INDEX,25588.635533550845,25568.734105958927
2025-06-27 11:45:00+05:30,25608.55,25609.85,25599.2,25602.25,0,NSE:Nifty50-INDEX,25589.932149403146,25570.048454744854
2025-06-27 11:50:00+05:30,25601.8,25608.85,25597.45,25607.65,0,NSE:Nifty50-INDEX,25591.619563745702,25571.523025147017
2025-06-27 11:55:00+05:30,25607.5,25617.0,25605.0,25610.05,0,NSE:Nifty50-INDEX,25593.374843388967,25573.033886905956
2025-06-27 12:00:00+05:30,25610.9,25615.95,25608.95,25611.2,0,NSE:Nifty50-INDEX,25595.072477351925,25574.53059722337
2025-06-27 12:05:00+05:30,25611.4,25617.8,25608.8,25611.35,0,NSE:Nifty50-INDEX,25596.622717604125,25575.974495371473
2025-06-27 12:10:00+05:30,25611.5,25615.35,25607.95,25612.25,0,NSE:Nifty50-INDEX,25598.111030213255,25577.397064180437
2025-06-27 12:15:00+05:30,25612.45,25632.5,25612.1,25628.4,0,NSE:Nifty50-INDEX,25600.995694002468,25579.397179310618
2025-06-27 12:20:00+05:30,25628.3,25629.4,25615.65,25617.05,0,NSE:Nifty50-INDEX,25602.52467552604,25580.873760514125
2025-06-27 12:25:00+05:30,25617.45,25626.45,25612.45,25625.0,0,NSE:Nifty50-INDEX,25604.6651826188,25582.60420127828
2025-06-27 12:30:00+05:30,25624.75,25632.75,25622.7,25623.45,0,NSE:Nifty50-INDEX,25606.45421284558,25584.20599730658
2025-06-27 12:35:00+05:30,25624.9,25635.9,25622.7,25634.15,0,NSE:Nifty50-INDEX,25609.091906860285,25586.1645856475
2025-06-27 12:40:00+05:30,25634.55,25648.6,25632.85,25638.55,0,NSE:Nifty50-INDEX,25611.89743954026,25588.21891562211
2025-06-27 12:45:00+05:30,25638.95,25643.4,25634.55,25639.45,0,NSE:Nifty50-INDEX,25614.521492917374,25590.227977754577
2025-06-27 12:50:00+05:30,25639.35,25646.45,25638.45,25644.7,0,NSE:Nifty50-INDEX,25617.39563644905,25592.364135489694
2025-06-27 12:55:00+05:30,25645.6,25649.35,25639.9,25640.3,0,NSE:Nifty50-INDEX,25619.577004406285,25594.243973313627
2025-06-27 13:00:00+05:30,25641.25,25644.5,25623.6,25626.15,0,NSE:Nifty50-INDEX,25620.203003986637,25595.49519004643
2025-06-27 13:05:00+05:30,25626.4,25628.75,25619.65,25622.7,0,NSE:Nifty50-INDEX,25620.44081313077,25596.562045338727
2025-06-27 13:10:00+05:30,25622.95,25624.65,25613.05,25616.65,0,NSE:Nifty50-INDEX,25620.079783308793,25597.349808266623
2025-06-27 13:15:00+05:30,25617.35,25622.4,25612.0,25614.75,0,NSE:Nifty50-INDEX,25619.572184898432,25598.032168726757
2025-06-27 13:20:00+05:30,25615.1,25616.35,25608.8,25608.85,0,NSE:Nifty50-INDEX,25618.551024431916,25598.456397404138
2025-06-27 13:25:00+05:30,25610.4,25638.4,25609.05,25634.65,0,NSE:Nifty50-INDEX,25620.084260200307,25599.87575436868
2025-06-27 13:30:00+05:30,25635.5,25637.05,25627.6,25629.85,0,NSE:Nifty50-INDEX,25621.01433065742,25601.051214981675
2025-06-27 13:35:00+05:30,25629.95,25633.6,25623.95,25626.4,0,NSE:Nifty50-INDEX,25621.527251547188,25602.045284982392
2025-06-27 13:40:00+05:30,25626.65,25636.05,25621.3,25625.55,0,NSE:Nifty50-INDEX,25621.910370447455,25602.967038512495
2025-06-27 13:45:00+05:30,25626.05,25630.85,25623.4,25628.15,0,NSE:Nifty50-INDEX,25622.50462088103,25603.954605629653
2025-06-27 13:50:00+05:30,25628.55,25632.2,25620.35,25621.7,0,NSE:Nifty50-INDEX,25622.427990320935,25604.650503448098
2025-06-27 13:55:00+05:30,25623.0,25634.4,25621.25,25632.7,0,NSE:Nifty50-INDEX,25623.406276957037,25605.750483705036
2025-06-27 14:00:00+05:30,25634.25,25635.65,25629.4,25633.55,0,NSE:Nifty50-INDEX,25624.372345818272,25606.840660814643
2025-06-27 14:05:00+05:30,25635.05,25639.35,25629.75,25635.65,0,NSE:Nifty50-INDEX,25625.446408121294,25607.97043882191
2025-06-27 14:10:00+05:30,25636.0,25639.2,25631.35,25634.25,0,NSE:Nifty50-INDEX,25626.284845443075,25609.001009848504
2025-06-27 14:15:00+05:30,25634.4,25637.45,25620.55,25620.55,0,NSE:Nifty50-INDEX,25625.73866968659,25609.453911423076
2025-06-27 14:20:00+05:30,25621.55,25622.65,25613.0,25613.75,0,NSE:Nifty50-INDEX,25624.596891621204,25609.622385484916
2025-06-27 14:25:00+05:30,25613.75,25624.25,25611.55,25615.4,0,NSE:Nifty50-INDEX,25623.720997181088,25609.848958603157
2025-06-27 14:30:00+05:30,25616.05,25619.65,25611.25,25614.15,0,NSE:Nifty50-INDEX,25622.809473640034,25610.017626893234
2025-06-27 14:35:00+05:30,25615.6,25622.0,25612.8,25618.35,0,NSE:Nifty50-INDEX,25622.384761864792,25610.34438662291
2025-06-27 14:40:00+05:30,25618.0,25634.15,25615.9,25633.5,0,NSE:Nifty50-INDEX,25623.443355972908,25611.2524498926
2025-06-27 14:45:00+05:30,25633.35,25637.5,25628.25,25633.3,0,NSE:Nifty50-INDEX,25624.382083975488,25612.117059700737
2025-06-27 14:50:00+05:30,25634.05,25635.9,25627.95,25629.75,0,NSE:Nifty50-INDEX,25624.893314073062,25612.80854755561
2025-06-27 14:55:00+05:30,25630.3,25636.1,25624.85,25629.5,0,NSE:Nifty50-INDEX,25625.332046066105,25613.463114318136
2025-06-27 15:00:00+05:30,25630.05,25654.2,25626.1,25644.3,0,NSE:Nifty50-INDEX,25627.13851786933,25614.672403952718
2025-06-27 15:05:00+05:30,25643.35,25644.5,25624.25,25630.6,0,NSE:Nifty50-INDEX,25627.468182834156,25615.297015562417
2025-06-27 15:10:00+05:30,25631.3,25634.85,25626.45,25633.0,0,NSE:Nifty50-INDEX,25627.99502256424,25615.991250246247
2025-06-27 15:15:00+05:30,25632.6,25648.4,25631.75,25647.6,0,NSE:Nifty50-INDEX,25629.86216327241,25617.23080906012
2025-06-27 15:20:00+05:30,25646.1,25649.95,25638.8,25642.3,0,NSE:Nifty50-INDEX,25631.04671915123,25618.213914587173
2025-06-27 15:25:00+05:30,25641.25,25648.1,25629.6,25632.45,0,NSE:Nifty50-INDEX,25631.18036494635,25618.7721924465
2025-06-30 09:15:00+05:30,25661.65,25669.35,25591.55,25611.35,0,NSE:Nifty50-INDEX,25629.291758760985,25618.481126076047
2025-06-30 09:20:00+05:30,25610.55,25637.65,25598.55,25636.15,0,NSE:Nifty50-INDEX,25629.94492459327,25619.174023092673
2025-06-30 09:25:00+05:30,25635.7,25651.05,25625.3,25632.6,0,NSE:Nifty50-INDEX,25630.19778891772,25619.700531991002
2025-06-30 09:30:00+05:30,25631.85,25631.95,25597.95,25609.65,0,NSE:Nifty50-INDEX,25628.240856639844,25619.30639348155
2025-06-30 09:35:00+05:30,25608.95,25612.6,25590.9,25596.95,0,NSE:Nifty50-INDEX,25625.260775055096,25618.42967216855
2025-06-30 09:40:00+05:30,25597.5,25606.25,25579.15,25590.4,0,NSE:Nifty50-INDEX,25621.940701240324,25617.330469338413
2025-06-30 09:45:00+05:30,25589.9,25590.8,25568.3,25569.4,0,NSE:Nifty50-INDEX,25616.936824931723,25615.450843089846
2025-06-30 09:50:00+05:30,25569.15,25578.7,25559.75,25563.75,0,NSE:Nifty50-INDEX,25611.871413033463,25613.42335904711
2025-06-30 09:55:00+05:30,25563.6,25575.9,25558.05,25558.45,0,NSE:Nifty50-INDEX,25606.78365941123,25611.26754104526
2025-06-30 10:00:00+05:30,25558.2,25569.45,25543.7,25569.45,0,NSE:Nifty50-INDEX,25603.228072800637,25609.62763747486
2025-06-30 10:05:00+05:30,25569.0,25581.85,25556.5,25567.85,0,NSE:Nifty50-INDEX,25599.85873253391,25607.989298750355
2025-06-30 10:10:00+05:30,25567.95,25596.0,25567.55,25586.4,0,NSE:Nifty50-INDEX,25598.57694848306,25607.142659583675
2025-06-30 10:15:00+05:30,25586.7,25600.0,25583.3,25600.0,0,NSE:Nifty50-INDEX,25598.71247719896,25606.862555286276
2025-06-30 10:20:00+05:30,25599.65,25599.65,25562.4,25566.15,0,NSE:Nifty50-INDEX,25595.611288894295,25605.265984490736
2025-06-30 10:25:00+05:30,25566.85,25566.85,25553.0,25555.0,0,NSE:Nifty50-INDEX,25591.743547094837,25603.294769412667
2025-06-30 10:30:00+05:30,25554.85,25561.05,25549.6,25560.75,0,NSE:Nifty50-INDEX,25588.79178070485,25601.626347082758
2025-06-30 10:35:00+05:30,25560.7,25569.9,25556.9,25557.75,0,NSE:Nifty50-INDEX,25585.835420637723,25599.90570602069
2025-06-30 10:40:00+05:30,25557.6,25559.45,25541.6,25544.4,0,NSE:Nifty50-INDEX,25581.889190100796,25597.729011666936
2025-06-30 10:45:00+05:30,25544.6,25553.7,25540.1,25541.1,0,NSE:Nifty50-INDEX,25578.004505329292,25595.50826611137
2025-06-30 10:50:00+05:30,25541.45,25556.95,25536.7,25556.65,0,NSE:Nifty50-INDEX,25575.97074291698,25593.984412538375
2025-06-30 10:55:00+05:30,25556.8,25562.95,25554.45,25559.15,0,NSE:Nifty50-INDEX,25574.368767401076,25592.61835714471
2025-06-30 11:00:00+05:30,25558.3,25562.7,25551.9,25552.05,0,NSE:Nifty50-INDEX,25572.243170505735,25591.027441178252
2025-06-30 11:05:00+05:30,25552.45,25557.8,25551.1,25555.5,0,NSE:Nifty50-INDEX,25570.64858283852,25589.63420819087
2025-06-30 11:10:00+05:30,25555.55,25565.95,25546.55,25547.85,0,NSE:Nifty50-INDEX,25568.47728923485,25587.99561179123
2025-06-30 11:15:00+05:30,25547.65,25551.1,25539.0,25542.6,0,NSE:Nifty50-INDEX,25566.0127854982,25586.215391720987
2025-06-30 11:20:00+05:30,25542.3,25557.8,25541.0,25556.9,0,NSE:Nifty50-INDEX,25565.144901165037,25585.065768516244
2025-06-30 11:25:00+05:30,25556.45,25560.65,25552.85,25555.4,0,NSE:Nifty50-INDEX,25564.216815339794,25583.90240504502
2025-06-30 11:30:00+05:30,25556.2,25562.95,25554.1,25560.05,0,NSE:Nifty50-INDEX,25563.819975783623,25582.967016611885
2025-06-30 11:35:00+05:30,25560.15,25567.55,25554.3,25557.0,0,NSE:Nifty50-INDEX,25563.170454280422,25581.94870223495
2025-06-30 11:40:00+05:30,25557.75,25562.4,25555.2,25561.7,0,NSE:Nifty50-INDEX,25563.03041101562,25581.154635480638
2025-06-30 11:45:00+05:30,25561.85,25570.5,25559.9,25569.15,0,NSE:Nifty50-INDEX,25563.613229014136,25580.683865461793
2025-06-30 11:50:00+05:30,25569.05,25578.3,25567.95,25574.2,0,NSE:Nifty50-INDEX,25564.621492917555,25580.429596227998
2025-06-30 11:55:00+05:30,25573.8,25575.65,25568.2,25568.2,0,NSE:Nifty50-INDEX,25564.96230311588,25579.950004219056
2025-06-30 12:00:00+05:30,25569.25,25580.85,25567.15,25572.25,0,NSE:Nifty50-INDEX,25565.656369485798,25579.648043269288
2025-06-30 12:05:00+05:30,25572.05,25572.05,25564.4,25570.35,0,NSE:Nifty50-INDEX,25566.10338191572,25579.283414121473
2025-06-30 12:10:00+05:30,25569.8,25589.8,25568.6,25585.95,0,NSE:Nifty50-INDEX,25567.993536018985,25579.54484886181
2025-06-30 12:15:00+05:30,25586.9,25599.3,25584.75,25597.15,0,NSE:Nifty50-INDEX,25570.770342112413,25580.23524694566
2025-06-30 12:20:00+05:30,25597.25,25598.45,25589.9,25592.55,0,NSE:Nifty50-INDEX,25572.84459524456,25580.718178437986
2025-06-30 12:25:00+05:30,25592.6,25593.6,25570.6,25571.5,0,NSE:Nifty50-INDEX,25572.716538554603,25580.35668124434
2025-06-30 12:30:00+05:30,25572.25,25575.5,25558.75,25560.25,0,NSE:Nifty50-INDEX,25571.52924916845,25579.56818394064
2025-06-30 12:35:00+05:30,25559.95,25562.25,25545.85,25546.4,0,NSE:Nifty50-INDEX,25569.13598734288,25578.267470844927
2025-06-30 12:40:00+05:30,25546.9,25551.0,25542.45,25542.5,0,NSE:Nifty50-INDEX,25566.599226643557,25576.864824929442
2025-06-30 12:45:00+05:30,25542.4,25555.35,25538.8,25552.7,0,NSE:Nifty50-INDEX,25565.27549077274,25575.91718473613
2025-06-30 12:50:00+05:30,25552.35,25554.4,25540.9,25540.9,0,NSE:Nifty50-INDEX,25562.95401546105,25574.543961805302
2025-06-30 12:55:00+05:30,25541.55,25542.6,25526.25,25526.35,0,NSE:Nifty50-INDEX,25559.467918750473,25572.65400251882
2025-06-30 13:00:00+05:30,25526.65,25527.15,25499.1,25512.05,0,NSE:Nifty50-INDEX,25554.951926488524,25570.27737496906
2025-06-30 13:05:00+05:30,25511.65,25515.65,25505.4,25507.95,0,NSE:Nifty50-INDEX,25550.475552537235,25567.833164185962
2025-06-30 13:10:00+05:30,25508.2,25513.7,25505.7,25505.7,0,NSE:Nifty50-INDEX,25546.211214200353,25565.396569512002
2025-06-30 13:15:00+05:30,25506.25,25506.9,25490.5,25502.15,0,NSE:Nifty50-INDEX,25542.014908086036,25562.91631188408
2025-06-30 13:20:00+05:30,25504.3,25510.9,25499.15,25506.95,0,NSE:Nifty50-INDEX,25538.675393030222,25560.721554555294
2025-06-30 13:25:00+05:30,25506.75,25518.8,25506.75,25510.6,0,NSE:Nifty50-INDEX,25536.00154607496,25558.756003396265
2025-06-30 13:30:00+05:30,25509.65,25514.0,25507.9,25511.25,0,NSE:Nifty50-INDEX,25533.644255972584,25556.89302287092
2025-06-30 13:35:00+05:30,25512.05,25514.35,25500.55,25500.9,0,NSE:Nifty50-INDEX,25530.525755403767,25554.697218052454
2025-06-30 13:40:00+05:30,25502.65,25509.65,25500.15,25503.5,0,NSE:Nifty50-INDEX,25527.951873936745,25552.68948401118
2025-06-30 13:45:00+05:30,25502.65,25504.45,25485.7,25486.85,0,NSE:Nifty50-INDEX,25524.03740975229,25550.107543461723
2025-06-30 13:50:00+05:30,25486.6,25489.1,25473.3,25485.6,0,NSE:Nifty50-INDEX,25520.376704061597,25547.57783587499
2025-06-30 13:55:00+05:30,25485.35,25499.45,25480.1,25498.8,0,NSE:Nifty50-INDEX,25518.321779865255,25545.664979566165
2025-06-30 14:00:00+05:30,25485.55,25485.55,25485.55,25485.55,0,NSE:Nifty50-INDEX,25515.200657973328,25543.3075293871
2025-06-30 14:05:00+05:30,25497.05,25497.05,25496.4,25496.55,0,NSE:Nifty50-INDEX,25513.42440483301,25541.473900783683
2025-06-30 14:10:00+05:30,25489.8,25490.45,25488.55,25489.05,0,NSE:Nifty50-INDEX,25511.103032944153,25539.418061537268
2025-06-30 14:15:00+05:30,25490.9,25490.9,25478.0,25480.65,0,NSE:Nifty50-INDEX,25508.20274409233,25537.11343167306
2025-06-30 14:20:00+05:30,25482.5,25498.75,25478.65,25495.85,0,NSE:Nifty50-INDEX,25507.026292274015,25535.49525788196
2025-06-30 14:25:00+05:30,25497.6,25499.3,25485.95,25489.25,0,NSE:Nifty50-INDEX,25505.333312057443,25533.68171835718
2025-06-30 14:30:00+05:30,25491.35,25492.3,25486.05,25489.95,0,NSE:Nifty50-INDEX,25503.86823471864,25531.96674900984
2025-06-30 14:35:00+05:30,25486.95,25490.35,25477.6,25489.75,0,NSE:Nifty50-INDEX,25502.523640935913,25530.31119022514
2025-06-30 14:40:00+05:30,25490.7,25493.35,25478.95,25489.9,0,NSE:Nifty50-INDEX,25501.321389418204,25528.726437667294
2025-06-30 14:45:00+05:30,25495.1,25506.0,25492.25,25501.25,0,NSE:Nifty50-INDEX,25501.314590425995,25527.64893030779
2025-06-30 14:50:00+05:30,25501.15,25519.8,25497.65,25503.4,0,NSE:Nifty50-INDEX,25501.513200861616,25526.697991864352
2025-06-30 14:55:00+05:30,25505.8,25511.9,25499.35,25504.4,0,NSE:Nifty50-INDEX,25501.788134112892,25525.823560810848
2025-06-30 15:00:00+05:30,25504.9,25513.35,25503.55,25511.55,0,NSE:Nifty50-INDEX,25502.71783562595,25525.26381332807
2025-06-30 15:05:00+05:30,25513.05,25522.5,25512.0,25516.95,0,NSE:Nifty50-INDEX,25504.07327985205,25524.937781432855
2025-06-30 15:10:00+05:30,25521.35,25525.95,25516.1,25525.2,0,NSE:Nifty50-INDEX,25506.08534843757,25524.94806451392
2025-06-30 15:15:00+05:30,25524.8,25526.1,25507.25,25515.8,0,NSE:Nifty50-INDEX,25507.010553348275,25524.589316885926
2025-06-30 15:20:00+05:30,25516.35,25525.4,25512.6,25521.65,0,NSE:Nifty50-INDEX,25508.404786362727,25524.474049557066
2025-06-30 15:25:00+05:30,25522.45,25522.45,25506.85,25513.25,0,NSE:Nifty50-INDEX,25508.866235280562,25524.033890750907
